tanggal,judul,link
2020-03-18,[SALAH] Foto “1 Korban dlm Pengawasan COVID-19 di RS Wahidin Mks Setelah Bersalaman dgn Menhub Budi Karya”,https://covid19.go.id/p/hoax-buster/salah-foto-1-korban-dlm-pengawasan-covid-19-di-rs-wahidin-mks-setelah-bersalaman-dgn-menhub-budi-karya
2020-03-17,[SALAH] Video “ini di PGC Evakuasi Pasien COVID-19”,https://covid19.go.id/p/hoax-buster/salah-video-ini-di-pgc-evakuasi-pasien-covid-19
2020-03-17,[SALAH] Suspect Corona Yang Melarikan Diri Dari RS Persahabatan Merupakan Driver Ojek Online,https://covid19.go.id/p/hoax-buster/salah-suspect-corona-yang-melarikan-diri-dari-rs-persahabatan-merupakan-driver-ojek-online
2020-03-17,[SALAH] Minum Banyak Air dan Berkumur dengan Air Hangat & Garam atau Cuka Dapat Menghilangkan Virus Corona Saat di Tenggorokan,https://covid19.go.id/p/hoax-buster/salah-minum-banyak-air-dan-berkumur-dengan-air-hangat-garam-atau-cuka-dapat-menghilangkan-virus-corona-saat-di-tenggorokan
2020-03-17,[SALAH] Mahasiswa UNY Positif Corona,https://covid19.go.id/p/hoax-buster/salah-mahasiswa-uny-positif-corona
2020-03-17,"[SALAH] “Pandemi Corona, Anies Baswedan: Universitas di Jakarta Diliburkan, Kecuali Universitas Pancasila”",https://covid19.go.id/p/hoax-buster/salah-pandemi-corona-anies-baswedan-universitas-di-jakarta-diliburkan-kecuali-universitas-pancasila
2020-03-17,"[SALAH] Mengonsumsi Pisang Dalam Sehari, Membuat Virus Corona Pergi",https://covid19.go.id/p/hoax-buster/salah-mengonsumsi-pisang-dalam-sehari-membuat-virus-corona-pergi
2020-03-17,"[SALAH] Anjuran Mantan Menkes, Jemur Uang di Bawah Sinar Matahari Selama 30 Menit Bisa Cegah Penularan",https://covid19.go.id/p/hoax-buster/salah-anjuran-mantan-menkes-jemur-uang-di-bawah-sinar-matahari-selama-30-menit-bisa-cegah-penularan
2020-03-17,[SALAH] Satu Pasien Pertama Suspect Corona Terdeteksi di Atambua,https://covid19.go.id/p/hoax-buster/salah-satu-pasien-pertama-suspect-corona-terdeteksi-di-atambua
2020-03-17,[SALAH] Surat Edaran Walikota Palembang Soal Virus Corona,https://covid19.go.id/p/hoax-buster/salah-surat-edaran-walikota-palembang-soal-virus-corona
2020-03-17,"[SALAH] “Antisipasi Corona, Seluruh BUMN DKI Ditutup”",https://covid19.go.id/p/hoax-buster/salah-antisipasi-corona-seluruh-bumn-dki-ditutup
2020-03-16,[SALAH] COVID-19 sudah Sampai Purwakarta,https://covid19.go.id/p/hoax-buster/salah-covid-19-sudah-sampai-purwakarta
2020-03-16,"[SALAH] “Sudah Mau Dimulai Lockdown per Wilayah, Lockdown di Bali Tanggal 25 Maret 2020”",https://covid19.go.id/p/hoax-buster/salah-sudah-mau-dimulai-lockdown-perwilayah-lockdown-di-bali-tanggal-25-maret-2020
2020-03-16,"[SALAH] Foto “Disuruh Diam di Rumah 14 Hari Malah Sibuk Jalan2, Bukan Cuma Jalan2 Tapi Bilang Liburann Lagii”",https://covid19.go.id/p/hoax-buster/salah-foto-di-suruh-diam-di-rumah-14-hari-malah-sibuk-jalan2-bukan-cuma-jalan2-tapi-bilang-liburann-lagii
2020-03-16,[SALAH] “China Akui Dokter Palestina Penemu Vaksin Corona yang Terbukti Ampuh 100 Persen”,https://covid19.go.id/p/hoax-buster/salah-china-akui-dokter-palestina-penemu-vaksin-corona-yang-terbukti-ampuh-100-persen
2020-03-16,"[BERITA] 49 WN Tiongkok yang Masuk ke Sultra Ternyata Orang Baru, Bukan Pekerja Lama",https://covid19.go.id/p/hoax-buster/berita-49-wn-tiongkok-yang-masuk-ke-sultra-ternyata-orang-baru-bukan-pekerja-lama
2020-03-16,[SALAH] “Alkohol Bisa Membunuh Coronavirus COVID-19”,https://covid19.go.id/p/hoax-buster/salah-alkohol-bisa-membunuh-coronavirus-covid-19
2020-03-16,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 7-13 Maret 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-7-13-maret-2020
2020-03-16,[SALAH] “Dua orang Terinfeksi Virus Corona Di Parepare”,https://covid19.go.id/p/hoax-buster/salah-dua-orang-terinfeksi-virus-corona-di-parepare
2020-03-16,"[SALAH] “Orang Karangturi, Balak Cawas, Sudah Tertular Virus Corona”",https://covid19.go.id/p/hoax-buster/salah-orang-karangturibalak-cawassudah-tertular-virus-corona
2020-03-16,[SALAH] Ditemukannya Virus Corona atau COVID-19 di Tisu Toilet,https://covid19.go.id/p/hoax-buster/salah-ditemukannya-virus-corona-atau-covid-19-di-tisu-toilet
2020-03-16,[SALAH] “PASAR TANAH ABANG DI TUTUP SEMENTARA”,https://covid19.go.id/p/hoax-buster/salah-pasar-tanah-abang-di-tutup-sementara
2020-03-16,"[SALAH] “Corona Mewabah, Gubernur Ganjar Liburkan Driver Grab Grobogan dan Akan Diajukan oleh Pihak Grab untuk Memberi Insetif 200rb per Hari.”",https://covid19.go.id/p/hoax-buster/salah-corona-mewabah-gubernur-ganjar-liburkan-driver-grab-grobogan-dan-akan-di-ajukan-oleh-pihak-grab-untuk-memberi-insetif-200rb-hari
2020-03-16,[BERITA] Update Status Terkait Penutupan Beberapa Destinasi Wisata di DIY,https://covid19.go.id/p/hoax-buster/berita-update-status-terkait-penutupan-beberapa-destinasi-wisata-di-diy
2020-03-16,[SALAH] Kapal Rute Banda Aceh Sabang Distop karena Virus Corona,https://covid19.go.id/p/hoax-buster/salah-kapal-rute-banda-aceh-sabang-distop-karena-virus-corona
